id_cliente,Nombre,Apellido,Direccion,Telefono,Tarjeta,Edad,Salario,Genero,id_pais
11474,Latasha,Lawyer,4236 John Calvin Drive,4464207618,9.4247E+15,54,80000,F,3
11475,Thelma,Dawson,2348 Arthur Avenue,1110139993,1.33846E+15,75,100000,F,1
11476,Travis,Murray,984 Horseshoe Lane,9511816526,3.655E+15,27,80000,M,4
11477,Laurie,Kaczmarek,2954 Conference Center Way,3088897922,4.78286E+15,20,100000,F,9
11478,Russell,Delacruz,2368 Oakridge Lane,1324690960,2.72059E+15,23,80000,M,9
11479,Thomas,Jones,2615 Austin Avenue,6284902174,1.46142E+15,70,80000,M,2
11480,Michael,Hinrichs,3083 Melody Lane,1919818013,2.97435E+15,87,100000,M,3
11481,Lelia,Hedrick,2422 Berkley Street,4761378536,2.20588E+15,26,20000,F,2
11482,Loren,Crim,770 Progress Way,7219272412,5.38542E+15,66,60000,M,6
11483,Patricia,Roberts,1305 Charles Street,3730070977,3.63193E+15,80,60000,F,1
11484,Jose,McNair,430 Goff Avenue,9005275331,5.08225E+15,86,60000,M,4
11485,Irene,Liner,303 Carriage Lane,2494662721,8.45183E+15,34,60000,F,8
11486,Michael,Thompson,4510 Musgrave Street,3123200626,5.44188E+15,88,100000,M,9
11487,Lacey,Brown,2008 Coal Street,3114066175,7.38415E+15,68,60000,F,10
11488,Ethel,Diaz,1355 Sycamore Fork Road,8648711991,3.51121E+15,74,20000,F,8
11489,Harry,Denny,2937 Parkway Street,7749917325,5.74902E+15,66,20000,M,5
11490,Karen,Mazur,168 Pooz Street,8793162940,3.79765E+15,50,60000,F,1
11491,Brandon,Gower,1145 Lake Floyd Circle,1744004451,1.04527E+15,53,20000,M,7
11492,Ruth,Boles,4036 Joes Road,9331416286,3.07469E+15,46,40000,F,2
11493,Cecil,Cribbs,3947 Simpson Avenue,9496505103,7.25191E+15,90,20000,M,5
11494,John,Rivera,2945 Frosty Lane,1584046780,8.62766E+15,84,100000,M,5
11495,Alfredo,Ford,2866 Hummingbird Way,6564315674,2.68044E+15,26,20000,M,5
11496,Shannon,Hoy,3792 Woodland Terrace,4798475042,2.45027E+15,36,40000,M,2
11497,Homer,Wright,4793 Polk Street,8067750724,6.06199E+15,73,60000,M,10
11498,Adam,Alvarez,4340 Everette Alley,5700549937,9.80231E+15,49,40000,M,10
11499,Jimmy,Saad,3297 Bagwell Avenue,9162601902,6.8603E+15,21,80000,M,4
11500,Cathy,Gaytan,2508 Lords Way,4160890414,2.01596E+15,79,40000,F,6
11501,Barbara,Cooper,3318 Libby Street,2852359236,4.75179E+15,70,40000,F,6
11502,Diane,McCoy,1139 Dancing Dove Lane,6622219995,8.51152E+15,20,20000,F,3
11503,June,Flores,620 Elk Street,1392746499,2.96671E+15,34,80000,F,8
11504,Alison,Arnold,3313 Passaic Street,1097543057,7.42257E+15,41,60000,F,9
11505,David,Woodrum,4709 Del Dew Drive,1774116119,7.41837E+15,38,80000,M,3
11506,Gema,Tuttle,4115 Francis Mine,8417122433,2.06191E+15,77,100000,F,10
11507,Richard,Folsom,863 Columbia Road,8532595408,7.81559E+15,70,40000,M,2
11508,Joel,Rogers,4 Rubaiyat Road,6208317178,9.90221E+15,46,60000,M,8
11509,Hazel,Looney,2679 Travis Street,8991437870,5.18376E+15,90,80000,F,10
11510,Florence,Ricca,2809 Harvest Lane,8782871799,2.21863E+15,73,100000,F,9
11511,Kimberly,Day,2286 Oakway Lane,6084451022,4.35773E+15,35,100000,F,2
11512,James,Grant,1889 Sunny Day Drive,6530178287,7.36499E+15,57,40000,M,6
11513,Helen,Cordell,1963 Cost Avenue,2126920901,1.588E+15,37,100000,F,2
11514,Mary,Dee,2421 Parkway Street,7674246731,8.40931E+15,70,100000,F,2
11515,Norman,Lott,125 Anmoore Road,5469954632,3.95365E+15,32,20000,M,10
11516,Lovetta,Grays,3125 Bell Street,8593174062,5.69137E+15,59,80000,F,7
11517,Martin,Cumbie,1021 Ritter Street,4268049069,9.24651E+15,62,100000,M,5
11518,Dorothy,Thomas,2596 Heavner Court,7345046147,7.97808E+15,71,100000,F,3
11519,Moses,Burger,3596 Forest Drive,9848665488,7.33054E+15,63,100000,M,8
11520,Timothy,Clark,4284 White River Way,4431273478,3.86411E+15,35,40000,M,4
11521,Sharon,Zeigler,4793 Jadewood Farms,6788930060,8.87914E+15,33,20000,F,10
11522,Bobby,Villines,4342 Tully Street,7468857908,3.28196E+15,49,40000,M,10
11523,Aaron,Galloway,2747 Losh Lane,3771927875,6.28105E+15,80,80000,M,10
11524,Richard,Winters,1246 Broaddus Avenue,9745423189,3.29534E+15,87,100000,M,2
11525,Billie,Smith,4758 Vine Street,1637312559,4.18236E+15,36,40000,F,5
11526,Kevin,Williams,2161 Sunset Drive,9025734572,9.05658E+15,26,60000,M,6
11527,Bette,Almanza,3152 Skinner Hollow Road,3567346992,9.36088E+15,50,20000,F,6
11528,Donna,Mitchell,4463 Hill Street,8675813706,8.22333E+15,84,40000,F,3
11529,Felix,Nguyen,1681 Ocala Street,2136467214,9.93383E+15,39,60000,M,4
11530,Bernice,McDonnell,2966 Gordon Street,3204305233,9.9268E+15,48,80000,F,6
11531,Faye,Taylor,4205 Florence Street,2046940270,7.31249E+15,41,20000,F,3
11532,Christopher,Ramirez,3135 Ashmor Drive,4189267674,3.04391E+15,42,20000,M,3
11533,Michiko,Crocker,1541 Crestview Manor,1771286783,6.40188E+15,65,80000,F,3
11534,Tabitha,Wyckoff,2353 Lighthouse Drive,1558800077,2.18885E+15,72,60000,F,9
11535,Johnny,Andrews,382 Scenic Way,8776105767,6.9675E+15,24,20000,M,4
11536,Asley,Johnson,602 Fieldcrest Road,5886443014,8.02206E+15,88,20000,F,3
11537,Pamela,Henrickson,1819 Elm Drive,4255201799,7.4531E+15,80,100000,F,1
11538,Doris,Mangano,1633 Jadewood Farms,7485211902,5.46722E+15,51,60000,F,7
11539,Conception,Mansfield,2421 Rhode Island Avenue,6456251191,8.69947E+15,39,60000,F,6
11540,Verla,Jolley,417 Clark Street,8146434084,9.25018E+15,48,80000,F,1
11541,Sarah,Porter,3868 Paradise Lane,2484362942,5.78754E+15,28,60000,F,2
11542,Gina,Bender,2713 Woodhill Avenue,8587753959,9.62487E+15,50,60000,F,9
11543,Diane,Ugarte,1866 Dogwood Lane,2692682396,4.19081E+15,86,40000,F,7
11544,Dianna,Norris,1394 Gateway Avenue,3727151912,9.89941E+15,44,40000,F,3
11545,Allen,Humphrey,3290 Grove Avenue,8933888267,4.23691E+15,61,80000,M,6
11546,Janice,Kumar,911 Union Street,4840042714,4.40398E+15,24,60000,F,2
11547,James,Searles,135 Bassel Street,8629402768,2.31737E+15,58,20000,M,1
11548,Beth,Buckner,3418 Goldleaf Lane,3944172980,9.09616E+15,20,60000,F,1
11549,Michelle,Marshall,162 Sherwood Circle,2724260801,4.89774E+15,82,80000,F,8
11550,William,Stevenson,2482 Jones Avenue,3935875286,5.25841E+15,30,40000,M,4
11551,Rita,Moore,1594 Simpson Square,9066609682,5.4655E+15,81,80000,F,7
11552,Walter,Brown,1482 Elkview Drive,7289790034,2.62776E+15,81,20000,M,1
11553,Jeffrey,Potter,2 Young Road,8076205868,1.06414E+15,28,100000,M,8
11554,Gilbert,Williams,2981 Hartway Street,4452674476,6.4547E+15,49,100000,M,10
11555,Sue,Tidwell,4465 Kessla Way,7236045590,9.95963E+15,90,60000,F,8
11556,Jean,Vasquez,2485 Dane Street,8421450295,5.15583E+15,81,80000,F,5
11557,Carl,Woodruff,304 Fulton Street,1228690781,3.89527E+15,21,100000,M,4
11558,Dianne,Ibarra,3402 Midway Road,8014986773,1.30139E+15,88,40000,F,4
11559,Alma,Robinson,1845 Lodgeville Road,1162458939,5.20856E+15,68,40000,F,9
11560,Nicholas,Desai,4829 Little Acres Lane,7731976184,4.4911E+15,61,40000,M,1
11561,Hellen,Gaynor,2809 Marie Street,1518016866,9.31623E+15,33,20000,F,10
11562,Richard,Meyer,1067 Woodbridge Lane,7416742465,3.34043E+15,39,40000,M,9
11563,Jacqulyn,Anderson,2158 Sherwood Circle,4164667748,7.62025E+15,18,60000,F,8
11564,Helen,Stephenson,1170 Pennsylvania Avenue,2992305633,5.30435E+15,87,60000,F,7
11565,Carl,Reyes,2284 James Street,6414370405,7.01054E+15,28,80000,M,5
11566,Robert,Wilson,4247 Haven Lane,9462804739,5.62013E+15,31,80000,M,5
11567,Cynthia,Taylor,779 Braxton Street,8597842120,3.99287E+15,18,60000,F,1
11568,Ronald,Blaine,2686 Wildwood Street,3622778362,3.98651E+15,85,60000,M,10
11569,Marietta,Bass,1178 Vesta Drive,2909517273,1.63648E+15,60,20000,F,4
11570,Shelly,Falzone,335 Dogwood Lane,1378960125,6.06956E+15,67,20000,F,10
11571,Heather,Nilsson,3853 Hidden Meadow Drive,3269658693,1.7664E+15,37,60000,F,5
11572,Charles,Frost,3006 Maple Court,5955620944,8.85384E+15,42,80000,M,5
11573,Michael,Green,4954 Hog Camp Road,1744486632,4.13227E+15,27,60000,M,2
11574,Mike,Johnson,293 Barnes Avenue,2652333524,9.61994E+15,48,20000,M,8
11575,Angeline,Jennings,4513 Coulter Lane,5413301168,4.8417E+15,54,80000,F,3
11576,Jennifer,Pasko,645 Bartlett Avenue,3225840203,4.47545E+15,25,60000,F,8
11577,Billy,Morrison,4282 Village View Drive,8487194825,2.48086E+15,61,100000,M,9
11578,Michael,McCandless,294 Wildrose Lane,2787382517,3.91812E+15,34,80000,M,8
11579,Deborah,Dunn,3529 Big Indian,1120743113,1.41034E+15,76,20000,F,5
11580,Keith,Robillard,823 Callison Lane,3151979794,9.8747E+15,90,20000,M,3
11581,Ramona,Fleck,4199 Stone Lane,9963048924,6.69313E+15,74,40000,F,3
11582,Billy,Martinez,2537 Ferrell Street,6094892820,8.32594E+15,28,20000,M,8
11583,Sheron,Johnson,2542 Hiddenview Drive,8422236748,3.89568E+15,41,40000,F,2
11584,Pamela,Stanley,93 Whiteman Street,8466795896,4.62199E+15,75,20000,F,2
11585,Emily,Roberts,3974 Bombardier Way,7439950250,7.67886E+15,86,60000,F,6
11586,Elsie,Perry,4161 Rainbow Road,4208446973,3.28745E+15,68,80000,F,9
11587,Pedro,Eidson,4108 Duncan Avenue,9096865041,7.1392E+15,43,20000,M,10
11588,Travis,Norris,2905 Melody Lane,3387088922,3.08443E+15,35,60000,M,8
11589,Alberto,Ackerman,233 Forest Drive,9851150249,8.71614E+15,46,100000,M,5
11590,Stephanie,Bond,41 Sun Valley Road,8970407281,8.53115E+15,68,20000,F,6
11591,Donnie,Hudson,783 Public Works Drive,8100390001,8.74449E+15,20,20000,M,10
11592,Christopher,Maupin,866 Sycamore Fork Road,8803828924,9.80375E+15,23,20000,M,1
11593,Susan,Heenan,2399 Mattson Street,8801528779,3.20603E+15,39,80000,F,3
11594,Juan,Boaz,1301 Jerry Toth Drive,8258574024,9.61321E+15,70,60000,M,5
11595,Donna,Pack,3117 Camden Street,3830807979,3.10608E+15,77,20000,F,6
11596,Amy,Spurgeon,3713 Airplane Avenue,5866401976,9.02089E+15,22,80000,F,7
11597,Gerald,Glaser,3024 Desert Broom Court,6952521822,7.29281E+15,51,40000,M,7
11598,Jacqueline,Cochran,3160 Losh Lane,1998381948,7.36789E+15,86,80000,F,10
11599,Sonya,Cade,3834 Charack Road,7860143538,8.7171E+15,59,80000,F,7
11600,Dolores,Barnes,2262 Pennsylvania Avenue,2127651937,1.07127E+15,71,80000,F,10
11601,Karen,Martin,4957 Gateway Road,7768501077,5.56516E+15,34,80000,F,8
11602,Larry,Sweeney,2755 Cliffside Drive,3395682422,4.29891E+15,26,60000,M,1
11603,Ericka,Mitchell,2012 Oak Avenue,3242982016,3.74581E+15,77,20000,F,9
11604,Gerald,Smith,1997 Gateway Avenue,2068563409,8.6729E+15,21,40000,M,8
11605,William,Huntley,4370 Pooz Street,5974323878,3.19216E+15,52,80000,M,10
11606,Judy,Nettleton,1240 Rinehart Road,4191140778,3.95549E+15,23,40000,F,10
11607,Ronnie,Glass,1783 Burwell Heights Road,7523333347,3.03246E+15,53,40000,M,10
11608,Kate,Wright,2439 White Pine Lane,9213215999,1.51312E+15,40,100000,F,4
11609,Dennis,Adams,388 Pinewood Drive,9890882712,9.04055E+15,71,60000,M,4
11610,Warren,Temple,1859 Whaley Lane,6517799213,4.00562E+15,81,80000,M,3
11611,Dana,Krout,1802 Neville Street,7217868779,2.86256E+15,86,80000,M,9
11612,Marion,Hartl,1896 Roosevelt Road,7903815286,2.83824E+15,80,80000,M,6
11613,Nathan,Sapienza,2209 River Road,4456300743,7.51785E+15,53,60000,M,5
11614,Julian,Howell,3261 Chandler Hollow Road,4944107487,2.11644E+15,65,60000,M,9
11615,Mildred,Bruner,3142 Saint James Drive,3222703712,9.29664E+15,49,100000,F,3
11616,Beatriz,Ogawa,1979 Tenmile,9777417425,9.93377E+15,89,60000,F,2
11617,Alan,Fisher,1519 Gordon Street,1105787341,7.48581E+15,40,60000,M,9
11618,Linda,Corry,1486 Wines Lane,5130274628,9.08158E+15,39,20000,F,4
11619,Anne,Sweat,3142 Yorkie Lane,2091596561,2.93497E+15,36,60000,F,3
11620,Richard,Worthey,1178 Carolina Avenue,3230650975,2.55124E+15,69,60000,M,2
11621,Glen,Henry,4154 Ridge Road,7458254503,4.30018E+15,76,100000,M,2
11622,Bernard,Moore,1468 Blackwell Street,1011962916,2.5697E+15,23,40000,M,5
11623,Phyllis,Rix,324 Red Hawk Road,6364371363,5.02739E+15,78,60000,F,10
11624,Susan,Lowe,421 Kimberly Way,9303323973,4.10669E+15,86,60000,F,4
11625,Lisa,Moore,3145 Red Hawk Road,9531795941,1.10198E+15,53,20000,F,9
11626,Sharon,Artis,1771 Cliffside Drive,1848728775,6.84517E+15,72,80000,F,7
11627,Edwin,Ferrell,6 Kimberly Way,2213996721,4.5042E+15,25,40000,M,8
11628,Gay,Rivers,10 Rosemont Avenue,7039620429,5.98559E+15,76,40000,F,5
11629,Paul,Jones,3620 Dye Street,4058936523,7.31495E+15,18,80000,M,3
11630,Carl,Frederick,2608 Ritter Street,9218220821,3.16413E+15,80,60000,M,10
11631,Rhonda,Gentry,1800 Hog Camp Road,4889686975,3.55295E+15,69,40000,F,8
11632,Virginia,Reeves,1552 Palmer Road,8414939500,4.93034E+15,74,80000,F,1
11633,Sheldon,Stewart,2174 Poco Mas Drive,9063733398,8.65595E+15,61,60000,M,5
11634,Sarah,Steib,2157 Clousson Road,6802096718,2.80349E+15,66,40000,F,5
11635,Nellie,Murphy,4545 Stanley Avenue,4765347259,4.38864E+15,62,60000,F,4
11636,David,Harvey,4165 Jim Rosa Lane,5470788082,1.5693E+15,60,20000,M,6
11637,Michael,Samuelson,1076 Vernon Street,2230353163,6.73403E+15,76,20000,M,6
11638,Josephine,Laboy,4658 Sussex Court,4520758572,2.71304E+15,39,40000,F,9
11639,Douglas,Lowe,1611 Berry Street,9091330320,4.0455E+15,64,20000,M,8
11640,Jessie,Gessner,231 Kenwood Place,3445963670,6.85384E+15,78,60000,M,6
11641,Nora,Abernathy,2348 Delaware Avenue,5064592647,5.72665E+15,26,80000,F,2
11642,Theresa,Jennings,1452 Pinchelone Street,5191234244,5.88789E+15,38,100000,F,5
11643,Thomas,Pringle,589 Mahlon Street,3141102158,2.91235E+15,21,60000,M,8
11644,Doretha,Pecoraro,837 Hartland Avenue,5868556066,7.91973E+15,31,20000,F,4
11645,Carmen,Dolan,1574 O Conner Street,2270874200,5.14334E+15,57,20000,F,5
11646,Karen,McReynolds,4652 Liberty Avenue,8352567793,6.46354E+15,74,100000,F,6
11647,Robert,McNeil,4925 Wood Duck Drive,3797906079,8.7864E+15,75,60000,M,1
11648,Terrell,Walton,411 Late Avenue,9027437708,7.18494E+15,26,80000,M,4
11649,Amy,Minchew,3093 Wescam Court,6980986116,1.39301E+15,69,100000,F,9
11650,Davis,Suh,3565 Perine Street,6063766002,6.56752E+15,56,80000,M,2
11651,Tammy,Gothard,3083 Twin House Lane,7098225342,6.09836E+15,44,80000,F,9
11652,Douglas,Christensen,3055 Arrowood Drive,2530032244,6.96373E+15,47,20000,M,1
11653,Ida,Albertson,3062 Marion Drive,7504294659,2.16413E+15,34,100000,F,1
11654,Ronald,Child,43 Elk Rd Little,8412098417,5.28775E+15,49,20000,M,4
11655,George,Stirling,4004 Perine Street,1858625564,3.8721E+15,42,80000,M,7
11656,Marc,Chapman,504 Kemper Lane,7457946212,1.59189E+15,69,80000,M,9
11657,Annette,Baker,1088 Vineyard Drive,7048145172,4.05954E+15,86,80000,F,8
11658,Erica,Murphy,4708 Edgewood Avenue,1603102567,8.56396E+15,58,40000,F,9
11659,Hazel,Crawford,398 Mulberry Avenue,7246261914,7.82913E+15,26,60000,F,7
11660,Dione,Neveu,279 Joes Road,1491575470,1.88587E+15,60,40000,F,5
11661,Holly,Scott,3565 Southside Lane,8293628660,4.1843E+15,70,40000,F,3
11662,Susan,Lopez,4070 Sugarfoot Lane,7594783720,5.56667E+15,78,40000,F,10
11663,Roberta,Garrison,1310 Bee Street,9253081370,1.77159E+15,45,60000,F,5
11664,Laquita,Lyons,1978 Smith Street,6592135085,6.22596E+15,20,60000,F,9
11665,Sally,Spires,1441 Harrison Street,9373809589,3.82038E+15,80,60000,F,3
11666,Ruby,Doe,409 Nelm Street,7643059287,5.47063E+15,87,40000,F,8
11667,Cathy,Mount,3678 Saint Francis Way,9165027608,9.67231E+15,33,20000,F,9
11668,Evelyn,Gallardo,3381 Essex Court,7538047501,8.36357E+15,84,80000,F,6
11669,Anne,Castrejon,719 Cedar Street,9123081929,4.13079E+15,90,20000,F,9
11670,Laurence,Moore,2059 Carriage Court,4854965268,1.39165E+15,23,20000,M,1
11671,Barbara,Payne,3989 Cimmaron Road,1113880882,3.60206E+15,40,100000,F,4
11672,Anne,Badillo,1099 Ward Road,8637290705,3.89026E+15,40,100000,F,9
11673,Frances,Weber,1714 Longview Avenue,4364917999,4.83955E+15,47,80000,F,8
11674,Adam,Wilson,4998 Jehovah Drive,2268829309,1.06289E+15,62,80000,M,1
11675,Matthew,Bellman,3194 Village View Drive,5491320032,2.81042E+15,80,80000,M,6
11676,Wesley,Simms,4142 Cemetery Street,9746088310,6.47078E+15,46,40000,M,4
11677,Scott,Hood,4366 Bartlett Avenue,6665069055,5.29877E+15,72,20000,M,10
11678,Herman,Baillie,4969 Bombardier Way,3070403575,8.67323E+15,86,100000,M,5
11679,Naomi,Tolley,1786 Arthur Avenue,5431007997,1.11855E+15,84,80000,F,2
11680,Jerald,Steger,1734 Woodland Drive,6171737714,2.61395E+15,79,100000,M,6
11681,Yvette,Marshall,2764 Cardinal Lane,6140146606,3.4489E+15,37,20000,F,9
11682,Roxana,Green,696 Goosetown Drive,5868036418,9.18499E+15,19,20000,F,3
11683,Lila,Skinner,2192 Austin Secret Lane,4904996530,4.11635E+15,46,60000,F,3
11684,Amber,Moles,1588 Kelley Road,3702426739,4.7662E+15,90,100000,F,3
11685,Trevor,Guzzi,1034 Kyle Street,8413126667,5.79523E+15,45,80000,M,3
11686,Natasha,Fort,3022 Sugarfoot Lane,4619233847,1.06947E+15,71,100000,F,3
11687,Sonja,Scribner,3790 Gerald L. Bates Drive,2358653517,2.81772E+15,21,60000,F,4
11688,Erica,Hoffman,461 Brown Street,4116333386,8.98407E+15,44,60000,F,4
11689,William,Ogletree,3832 Williams Lane,6565571744,4.85065E+15,83,80000,M,7
11690,Viola,Thompson,1646 Johnny Lane,4579558331,7.86436E+15,44,20000,F,7
11691,Michelle,Osgood,1029 Edgewood Avenue,3120067404,2.98629E+15,42,80000,F,10
11692,Gilberto,Preciado,534 Bingamon Road,9571813858,3.21012E+15,81,40000,M,5
11693,Patrick,Lindberg,2316 Plainfield Avenue,7963968303,5.04031E+15,72,60000,M,4
11694,Kelli,Macri,3228 Worley Avenue,8252979854,9.64474E+15,57,60000,F,1
11695,Sally,Nelson,4204 Old House Drive,3424668799,9.47116E+15,52,60000,F,4
11696,Kelly,Marlatt,4982 Romines Mill Road,7500498855,5.18755E+15,90,100000,F,5
11697,Naomi,Small,770 Hinkle Deegan Lake Road,9908529443,9.01868E+15,69,100000,F,1
11698,Alex,Gilliland,327 Holt Street,7300257573,2.24441E+15,20,40000,M,7
11699,Angela,Mitchell,2882 Musgrave Street,8159409978,2.87888E+15,56,40000,F,2
11700,Christopher,Tomas,2374 Werninger Street,5186805594,4.89993E+15,67,60000,M,1
11701,Elma,Weathers,743 Lowndes Hill Park Road,5733036739,8.04799E+15,45,80000,F,5
11702,Clinton,Schiffer,2220 Crummit Lane,9181229886,6.26658E+15,37,40000,M,10
11703,Peggy,Garver,4896 Olen Thomas Drive,6571459809,2.54205E+15,54,80000,F,3
11704,Mandy,Rios,655 Hillview Drive,6056513728,7.48802E+15,51,60000,F,2
11705,Leslie,Barnes,4645 Stockert Hollow Road,8701003986,2.9829E+15,64,80000,F,5
11706,Michael,Crosland,1688 Eagle Street,4463948098,5.70598E+15,35,60000,M,6
11707,Christie,Hernandez,2193 Melville Street,5217985013,6.67147E+15,29,100000,F,9
11708,Denise,Chan,4445 Murphy Court,8118998191,3.51398E+15,25,20000,F,1
11709,Lorraine,Harper,1312 Mount Street,8647505173,4.11392E+15,43,60000,F,9
11710,Walter,Berthold,3021 Parkway Drive,9425940584,7.65679E+15,29,20000,M,2
11711,Cynthia,Crosby,3229 Holt Street,2908952040,6.39029E+15,67,80000,F,10
11712,Billy,Thomas,204 Birch  Street,2199026123,1.46426E+15,75,60000,M,5
11713,Garland,Kollman,2622 Wayback Lane,2604419623,9.68691E+15,59,80000,M,7
11714,Phyllis,Shults,4179 Fidler Drive,9644222002,6.06531E+15,43,80000,F,10
11715,Alex,West,483 Lyndon Street,3982798173,2.5392E+15,76,60000,M,1
11716,Caroline,Cobbs,48 Whitman Court,1224394410,8.99813E+15,42,20000,F,7
11717,Nicole,Williams,746 Bailey Drive,5873360896,9.34449E+15,20,40000,F,9
11718,Nelson,Parker,3119 Reppert Coal Road,5074310823,9.34881E+15,29,100000,M,10
11719,Marcia,Cox,3251 North Avenue,4510903184,9.1229E+15,72,40000,F,5
11720,Alice,Martin,157 Cooks Mine Road,1167674290,3.64668E+15,67,60000,F,8
11721,Marcus,Morse,1477 Archwood Avenue,3688076133,4.41348E+15,88,20000,M,8
11722,Teresa,Boyd,4032 Carter Street,4982276881,2.29629E+15,32,40000,F,9
11723,Richard,Fallin,3658 Thompson Street,9481133086,7.48221E+15,23,80000,M,4
11724,Katie,Henderson,577 Angie Drive,5627995035,2.5109E+15,79,20000,F,8
11725,Suzanne,Odell,1461 Hiney Road,2829245371,1.3255E+15,33,20000,F,5
11726,Amber,Brigham,1592 Glen Street,6995196732,3.85084E+15,43,60000,F,1
11727,April,Lai,3285 Edington Drive,3569382584,8.20049E+15,46,80000,F,6
11728,Richard,Krause,2115 Oak Avenue,1113402791,9.23664E+15,61,80000,M,5
11729,Michael,Silva,2071 Mudlick Road,4426352044,2.14764E+15,79,100000,M,6
11730,Anthony,Allred,300 University Hill Road,3237360278,9.00603E+15,70,100000,M,3
11731,Bill,Christopher,2720 Parkview Drive,3549241646,2.71038E+15,19,40000,M,10
11732,James,Burks,4294 Romano Street,8782523354,9.81397E+15,39,40000,M,9
11733,Cara,Pauley,3186 Briarhill Lane,5975842579,5.43591E+15,82,100000,F,5
11734,Janie,Mitchell,3160 Wetzel Lane,1738578095,4.98216E+15,45,80000,F,7
11735,Janice,Marinelli,3983 John Avenue,4818371773,5.86495E+15,38,80000,F,10
11736,Elias,Gray,1778 Wayside Lane,6644812991,3.60149E+15,89,100000,M,10
11737,Jacob,Jeffers,2056 Woodland Terrace,1065069460,7.88428E+15,66,100000,M,6
11738,Julius,Painter,3059 Keyser Ridge Road,3013323515,4.59649E+15,41,80000,M,3
11739,Mark,Gagne,2569 Hayhurst Lane,5381798812,3.67466E+15,87,20000,M,5
11740,Lela,Fisher,354 Concord Street,7501292491,7.13641E+15,72,80000,F,9
11741,Don,Friedman,1379 Oakwood Avenue,6149649224,2.53309E+15,77,60000,M,10
11742,Scott,Trent,1331 Arthur Avenue,2351905109,1.71904E+15,53,60000,M,5
11743,Stephen,Henry,87 Petunia Way,8371889719,3.80484E+15,73,60000,M,10
11744,Marion,Padgett,3088 Elliot Avenue,6721834974,9.46781E+15,43,20000,M,4
11745,Tamara,Wolf,4682 Brooklyn Street,5784558370,2.35893E+15,31,20000,F,8
11746,William,Place,2040 Granville Lane,6292169511,9.01265E+15,85,80000,M,6
11747,Evelyn,Sheffield,3841 Cottrill Lane,2520484900,7.16895E+15,39,20000,F,2
11748,Elois,Allis,3977 Spadafore Drive,7235921127,1.75956E+15,34,20000,F,10
11749,Melissa,Ernest,1438 Snowbird Lane,6757120327,9.57426E+15,26,80000,F,3
11750,Gwendolyn,Ohara,3097 Hazelwood Avenue,3741695972,5.22472E+15,34,80000,F,4
11751,Heather,Gilfillan,2033 Anthony Avenue,3023953968,1.45074E+15,70,40000,F,6
11752,Jennifer,Urbanek,3820 Meadowbrook Mall Road,8487953467,9.48416E+15,28,80000,F,9
11753,Gail,Springs,4882 Williams Mine Road,1658282123,1.05938E+15,75,100000,F,6
11754,Corey,Burns,3940 Leroy Lane,5008245064,5.80074E+15,53,40000,M,9
11755,William,Benitez,4270 Kenwood Place,3221685696,9.09013E+15,33,80000,M,9
11756,Thomas,Rivera,3180 Prospect Valley Road,4756983108,2.31272E+15,76,80000,M,7
11757,Gwen,McCullough,1192 May Street,2719142237,9.65381E+15,71,40000,F,4
11758,Scott,Russo,4086 Primrose Lane,1777602316,9.88641E+15,35,100000,M,6
11759,Melvin,Morgan,2282 Worthington Drive,4799806407,1.75164E+15,20,60000,M,5
11760,Minnie,Carnahan,35 Bates Brothers Road,4927913940,5.06674E+15,81,40000,F,9
